frame,person_id,hand,avg_x,avg_y
118,2,right_hand,962.9287899999999,683.0188066666666
119,1,left_hand,1057.0650333333333,748.67125
119,1,right_hand,1132.7151666666666,768.7275799999999
119,2,left_hand,914.2151633333333,685.6696833333332
119,2,right_hand,944.1096166666666,682.4895799999999
120,1,left_hand,1057.1510666666668,748.6542800000001
120,1,right_hand,1132.5006666666668,768.8348033333332
120,2,left_hand,914.6442666666667,685.6462333333334
120,2,right_hand,944.0459733333333,682.58831
121,1,left_hand,1057.1955,748.6444333333334
121,1,right_hand,1132.52,768.8058666666666
121,2,left_hand,914.6227,685.6667166666666
121,2,right_hand,944.0005366666666,682.5830766666667
122,1,left_hand,1050.6469,747.3417
122,1,right_hand,1125.5364000000002,762.3205666666667
122,2,left_hand,907.9624333333333,689.4393799999999
122,2,right_hand,922.2464833333333,683.9029999999999
123,1,left_hand,1051.8093333333334,749.5155466666666
123,1,right_hand,1125.4453999999998,763.42245
123,2,left_hand,908.1119233333333,689.4523166666668
123,2,right_hand,922.49818,683.92043
124,1,left_hand,1041.5712666666666,742.9198299999999
124,1,right_hand,1118.0972,754.7432
124,2,left_hand,892.5908,693.0175800000001
124,2,right_hand,904.20712,689.32627
125,1,left_hand,1041.5398333333335,742.9332333333333
125,1,right_hand,1118.0815333333333,754.7543566666667
125,2,left_hand,892.6330200000001,693.0447166666667
125,2,right_hand,904.1491000000001,689.3651333333333
126,1,left_hand,1041.5230333333334,742.69218
126,1,right_hand,1118.0794333333333,754.6228333333333
126,2,left_hand,892.60592,693.03321
126,2,right_hand,904.2919633333335,689.2782133333334
127,1,left_hand,1024.8118466666667,736.4344966666667
127,1,right_hand,1106.7948333333334,744.46322
127,2,left_hand,882.6963000000001,695.1591466666667
127,2,right_hand,888.1608233333333,691.3874433333334
128,1,left_hand,1024.6715900000002,736.3581600000001
128,1,right_hand,1106.7106,744.4793800000001
128,2,left_hand,882.6072333333333,695.1568000000001
128,2,right_hand,888.21621,690.9094533333333
129,1,left_hand,1014.1645333333335,727.6266866666666
129,1,right_hand,1097.8016666666665,740.8874333333333
129,2,left_hand,874.76962,702.9994666666666
129,2,right_hand,874.9879333333333,692.4385566666666
130,1,left_hand,1014.1772333333333,727.5981433333333
130,1,right_hand,1097.8382,740.88483
130,2,left_hand,874.79885,703.00327
130,2,right_hand,874.9779333333332,692.6641
131,1,left_hand,1010.1818,720.37458
131,1,right_hand,1088.4755333333333,730.9539199999999
131,2,left_hand,860.4248333333334,707.9283333333333
131,2,right_hand,864.8413999999999,690.8989
132,1,left_hand,1007.3103,719.66739
132,1,right_hand,1089.222,731.2099466666667
132,2,left_hand,860.5447333333333,708.1549533333333
132,2,right_hand,864.9069033333334,690.6890666666667
133,1,left_hand,1007.2997433333334,719.6745833333334
133,1,right_hand,1089.2388333333333,731.2428633333334
133,2,left_hand,860.6952966666668,708.0535666666668
133,2,right_hand,865.0000566666668,690.7463066666666
134,1,left_hand,995.4645,715.8509666666665
134,1,right_hand,1081.8070333333333,723.4966633333333
134,2,left_hand,850.6781333333333,722.0034533333334
134,2,right_hand,841.99412,699.3779666666666
135,1,left_hand,995.4524366666666,715.8421166666667
135,1,right_hand,1081.8579,723.4273366666666
135,2,left_hand,850.77612,722.2430933333334
135,2,right_hand,842.0570633333333,699.5777566666666
136,1,left_hand,980.5274800000001,711.7722966666666
136,1,right_hand,1071.0773,714.8289799999999
136,2,left_hand,806.8659966666665,708.7992800000001
136,2,right_hand,851.3857333333334,722.8027466666666
137,1,left_hand,980.5278533333334,711.7801333333333
137,1,right_hand,1071.0181,714.84899
137,2,left_hand,806.8293166666666,708.7789666666667
137,2,right_hand,851.3375,722.8111133333333
138,1,left_hand,980.5220666666668,711.7654466666667
138,1,right_hand,1071.0295666666668,714.8446933333333
138,2,left_hand,806.8204766666667,708.8127833333333
138,2,right_hand,851.4332499999999,722.8330333333333
139,1,left_hand,973.7779666666667,707.1944666666667
139,1,right_hand,1058.4997,714.3185666666667
139,2,left_hand,796.6392266666667,716.91475
139,2,right_hand,807.3484066666666,714.8232433333333
140,1,left_hand,973.43108,707.0992633333334
140,1,right_hand,1058.2870333333333,714.2601533333333
140,2,left_hand,795.1185166666668,716.0757766666667
140,2,right_hand,809.5807333333333,715.2720133333333
141,1,left_hand,959.3931066666668,706.2234833333333
141,1,right_hand,1054.4528666666665,712.1711933333332
141,2,left_hand,829.1065333333332,734.80614
141,2,right_hand,796.7084333333333,713.72021
142,1,left_hand,959.4023333333333,706.16573
142,1,right_hand,1054.4277666666667,712.0592666666666
142,2,left_hand,829.3452366666667,734.9117833333333
142,2,right_hand,796.5113166666666,713.6245466666666
143,1,left_hand,941.5312833333334,707.0892566666666
143,1,right_hand,1048.56311,709.3759833333334
143,2,left_hand,825.6394866666666,734.9252200000001
143,2,right_hand,816.9469666666668,710.5343866666666
144,1,left_hand,941.4831333333333,707.1409066666666
144,1,right_hand,1048.5694999999998,709.3944733333333
144,2,left_hand,825.58775,734.9020533333334
144,2,right_hand,816.8261333333334,710.3715333333333
145,1,left_hand,941.44287,707.1634666666667
145,1,right_hand,1048.6314333333332,709.5059799999999
145,2,left_hand,825.5584233333334,734.9268366666666
145,2,right_hand,816.9459966666667,710.4101666666667
146,1,left_hand,927.6576200000001,710.4479333333334
146,1,right_hand,1038.2515666666666,705.1926866666666
146,2,left_hand,819.9529666666667,735.5934866666666
146,2,right_hand,864.2172766666666,715.4828299999999
147,1,left_hand,927.6970299999999,710.4564
147,1,right_hand,1038.1903999999997,705.1991066666666
147,2,left_hand,820.0371966666667,735.5361266666665
147,2,right_hand,863.5888333333334,715.2799666666666
148,1,left_hand,919.89351,711.2837533333333
148,1,right_hand,1025.7701333333332,704.2078866666667
148,2,left_hand,815.0231666666667,736.5109866666667
148,2,right_hand,844.1194533333334,702.6848133333333
149,1,left_hand,919.9119433333334,711.3051166666668
149,1,right_hand,1025.7850999999998,704.2294066666667
149,2,left_hand,814.9721466666666,736.4919666666668
149,2,right_hand,844.8582,702.94785
150,1,left_hand,919.8775466666666,711.4108766666668
150,1,right_hand,1025.7186433333334,704.1546833333333
150,2,left_hand,814.9506,736.4042333333333
150,2,right_hand,849.45393,704.9821166666667
151,1,left_hand,916.7998566666666,711.9770166666667
151,1,right_hand,1016.4206666666665,707.05472
151,2,left_hand,817.2301466666667,735.1164966666666
151,2,right_hand,837.3314333333333,698.4421733333334
152,1,left_hand,916.9439266666667,711.8438033333333
152,1,right_hand,1016.4248533333333,706.9889466666667
152,2,left_hand,814.6183000000001,734.1574366666667
152,2,right_hand,842.9368,700.81622
153,1,left_hand,908.6840766666668,713.3301333333334
153,1,right_hand,1004.5020333333332,707.9681666666667
153,2,left_hand,815.93973,729.6547133333333
153,2,right_hand,838.2434666666667,698.9413866666667
154,1,left_hand,908.8499666666667,713.3890333333334
154,1,right_hand,1004.53348,707.9824866666667
154,2,left_hand,816.0574133333333,729.7526200000001
154,2,right_hand,837.65407,698.8652433333333
155,1,left_hand,896.7062433333334,714.5349499999999
155,1,right_hand,986.26818,698.7773699999999
155,2,left_hand,804.1677433333334,704.8366633333334
155,2,right_hand,860.9761133333333,695.6232533333333
156,1,left_hand,896.71315,714.6163666666666
156,1,right_hand,986.3029333333334,698.9633066666665
156,2,left_hand,803.97282,705.0624666666666
156,2,right_hand,862.0864433333332,696.0853000000001
157,1,left_hand,896.688,714.5189733333333
157,1,right_hand,986.2630466666666,698.8567666666668
157,2,left_hand,803.5205233333332,704.3628533333334
157,2,right_hand,862.0523666666667,695.8934866666667
158,1,left_hand,883.3015033333335,714.5832
158,1,right_hand,970.3663566666668,699.70762
158,2,left_hand,829.22539,713.9000666666667
158,2,right_hand,881.9839133333334,699.3389699999999
159,1,left_hand,883.2842833333334,714.6137666666667
159,1,right_hand,970.3721666666667,699.72754
159,2,left_hand,829.2306133333333,713.9398
159,2,right_hand,882.00582,699.3749666666666
160,1,left_hand,860.0144433333335,730.3768799999999
160,1,right_hand,956.3734866666667,695.0548533333334
160,2,left_hand,830.0692933333333,709.5614666666667
160,2,right_hand,894.62279,691.9858166666667
161,1,left_hand,860.0787033333332,730.15053
161,1,right_hand,956.3309966666666,695.1537166666667
161,2,left_hand,830.1545499999999,709.6017466666666
161,2,right_hand,894.3384500000001,692.0578233333334
162,1,left_hand,860.0228900000001,730.2333666666667
162,1,right_hand,956.3381899999999,695.21108
162,2,left_hand,830.12947,709.5878299999999
162,2,right_hand,894.4660433333333,692.0457500000001
163,1,left_hand,862.3801466666667,713.1777966666665
163,1,right_hand,943.6349,694.4257666666667
163,2,left_hand,837.06317,697.3643999999999
163,2,right_hand,877.9155666666666,692.7020333333334
164,1,left_hand,862.4773,713.16558
164,1,right_hand,943.6223866666666,694.3310799999999
164,2,left_hand,837.1418133333333,697.47642
164,2,right_hand,877.9784533333333,692.7950533333334
165,1,left_hand,841.2555866666667,720.9118166666667
165,1,right_hand,932.4624233333334,694.1183466666666
166,1,left_hand,841.3047633333334,720.8583533333334
166,1,right_hand,932.4895933333333,694.1205466666667
167,1,left_hand,835.0928066666665,729.4230466666667
167,1,right_hand,900.90523,698.2249866666667
168,1,left_hand,836.1931666666666,729.9444333333332
168,1,right_hand,902.8728600000001,696.0404833333333
169,1,left_hand,837.2578533333334,733.7309833333334
169,1,right_hand,900.4634566666667,698.4902333333333
170,1,left_hand,810.9236266666667,703.2031000000001
170,1,right_hand,894.4843666666667,686.3254999999999
171,1,left_hand,810.7400266666667,703.4453866666666
171,1,right_hand,894.6476233333333,686.5134466666667
172,1,left_hand,811.8086766666667,711.6830866666668
172,1,right_hand,885.8362999999999,688.5714499999999
173,1,left_hand,811.8986866666668,711.1724
173,1,right_hand,885.7673500000001,688.44375
173,3,left_hand,853.4159300000001,657.5034966666666
173,3,right_hand,912.2763666666666,638.91322
174,1,left_hand,811.7936,711.9275666666666
174,1,right_hand,885.6295800000001,688.2961666666666
174,3,left_hand,853.4551200000001,657.45239
174,3,right_hand,912.3161,638.9661666666666
175,1,left_hand,805.7331,713.8862266666666
175,1,right_hand,865.1996833333333,685.1650666666668
175,2,left_hand,805.5098666666667,715.0568200000001
175,2,right_hand,863.2854166666666,685.4594800000001
175,3,left_hand,853.4778233333333,657.2551133333333
175,3,right_hand,911.1857500000001,640.0111533333334
176,1,left_hand,805.6973533333334,713.8707333333333
176,1,right_hand,865.7078633333334,684.9280166666667
176,2,left_hand,805.39851,715.07602
176,2,right_hand,863.4225,685.4570366666667
176,3,left_hand,853.4807500000001,657.2984833333334
176,3,right_hand,911.2324533333334,639.9735666666667
177,1,left_hand,780.6849166666666,724.0533999999999
177,1,right_hand,848.5783433333332,699.08199
177,3,left_hand,855.3532633333334,655.7333766666667
177,3,right_hand,917.45642,643.60852
178,1,left_hand,780.7130666666667,723.9662133333333
178,1,right_hand,848.55795,698.9852466666666
178,3,left_hand,855.3936566666667,655.74872
178,3,right_hand,917.58122,643.62942
179,1,left_hand,769.70825,723.5508233333334
179,1,right_hand,830.1482033333333,704.0169666666667
179,3,left_hand,853.7249333333333,662.1605833333334
179,3,right_hand,927.9612966666667,648.35458
180,1,left_hand,769.7403333333333,723.4875533333334
180,1,right_hand,830.3294966666666,703.9317033333333
180,3,left_hand,853.69821,662.0534566666666
180,3,right_hand,928.0725666666667,648.3242
181,1,left_hand,769.7525033333335,723.4979666666668
181,1,right_hand,830.2663433333333,704.0758000000001
181,3,left_hand,853.7182333333334,662.1004200000001
181,3,right_hand,928.0288566666668,648.3073433333334
182,1,left_hand,755.1898333333334,723.1073966666667
182,1,right_hand,812.3775,712.04189
182,3,left_hand,853.4140066666665,657.85552
182,3,right_hand,935.1653833333334,645.4463299999999
183,1,left_hand,755.21918,723.1164933333333
183,1,right_hand,812.6719066666666,712.0781999999999
183,3,left_hand,853.4266533333333,657.8416566666666
183,3,right_hand,935.1590233333333,645.4542333333334
184,1,left_hand,736.4167666666667,720.8048066666667
184,1,right_hand,773.9995333333333,710.3890166666666
184,3,left_hand,856.0869333333334,659.3941333333333
184,3,right_hand,940.7529433333334,645.7071333333333
185,1,left_hand,736.4004733333333,720.8450333333334
185,1,right_hand,774.2452200000001,710.3569033333333
185,3,left_hand,856.0679033333334,659.4004333333334
185,3,right_hand,940.75822,645.7474866666668
186,1,left_hand,736.4221200000001,720.83595
186,1,right_hand,774.2295133333333,710.3474166666666
186,3,left_hand,856.1130166666667,659.40618
186,3,right_hand,940.77825,645.7309566666667
187,1,left_hand,726.4537166666665,722.2833966666667
187,1,right_hand,745.29092,716.6506233333333
187,3,left_hand,859.2083366666666,663.8791333333334
187,3,right_hand,946.74052,645.7412566666666
188,1,left_hand,726.4979199999999,722.3436866666667
188,1,right_hand,745.2800266666667,716.66855
188,3,left_hand,858.9486233333333,663.5371566666666
188,3,right_hand,946.72958,645.6950833333334
189,1,left_hand,711.8553999999999,718.9023900000001
189,1,right_hand,724.8580733333333,715.6187999999999
189,3,left_hand,865.4929666666667,661.39169
189,3,right_hand,952.00078,646.43702
190,1,left_hand,711.8721833333334,718.9647500000001
190,1,right_hand,724.8807166666667,715.6260333333333
190,3,left_hand,865.4791233333334,661.40475
190,3,right_hand,952.0113666666666,646.43176
191,1,left_hand,693.4545466666667,717.5760666666666
191,1,right_hand,708.3633433333333,714.4593466666666
191,3,left_hand,872.3689833333333,661.4809666666666
191,3,right_hand,956.6874466666667,644.2005166666667
192,1,left_hand,693.3574433333333,717.6019333333334
192,1,right_hand,708.61494,714.5303166666666
192,3,left_hand,872.3160799999999,661.5672666666666
192,3,right_hand,956.67562,644.21068
193,1,left_hand,693.3701433333332,717.60082
193,1,right_hand,708.6845666666667,714.5233333333334
193,3,left_hand,872.3368966666667,661.4595166666667
193,3,right_hand,956.5996466666667,644.1351833333333
194,1,left_hand,681.1789666666667,721.7798666666667
194,1,right_hand,690.6938099999999,717.7165133333333
194,3,left_hand,879.5543466666667,658.3256333333333
194,3,right_hand,960.3196633333333,642.2549333333333
195,1,left_hand,681.1553466666668,721.7485
195,1,right_hand,690.7161900000001,717.7337566666666
195,3,left_hand,879.5494833333333,658.32342
195,3,right_hand,960.32418,642.2569533333334
196,1,left_hand,668.2847666666667,725.8386666666667
196,1,right_hand,677.46785,720.6202
196,3,left_hand,884.3989499999999,655.5411466666667
196,3,right_hand,963.3721666666667,638.7812666666667
197,1,left_hand,668.2601666666666,725.8876566666667
197,1,right_hand,677.4426866666668,720.6322233333334
197,3,left_hand,884.4012866666667,655.5346666666666
197,3,right_hand,963.4103333333333,638.7679433333334
198,1,left_hand,668.2302333333333,725.8943166666668
198,1,right_hand,677.4355133333333,720.6490666666667
198,3,left_hand,884.4266433333333,655.4928133333333
198,3,right_hand,963.3976666666667,638.77043
199,1,left_hand,660.5487066666666,726.1115
199,1,right_hand,663.2589166666667,721.0220466666666
199,3,left_hand,886.96018,652.1874366666667
199,3,right_hand,964.9961800000001,635.4097333333333
200,1,left_hand,660.6843166666667,725.9181
200,1,right_hand,663.5372,721.06954
200,3,left_hand,886.9096866666667,652.3428733333334
200,3,right_hand,965.0652666666666,635.5008799999999
201,1,left_hand,647.7621333333333,731.6617200000001
201,1,right_hand,648.09318,731.2919966666667
201,3,left_hand,888.97842,648.87408
201,3,right_hand,969.7847333333333,635.3880333333333
202,1,left_hand,647.77303,731.73945
202,1,right_hand,648.07969,731.2938433333334
202,3,left_hand,888.97989,648.6204666666666
202,3,right_hand,969.7594766666667,635.3076833333333
203,1,left_hand,643.6893133333333,748.0645266666667
203,1,right_hand,639.3737166666666,731.7024566666665
203,3,left_hand,890.6397433333333,647.54841
203,3,right_hand,971.41917,636.0045433333333
204,1,left_hand,643.6716866666666,748.2086633333333
204,1,right_hand,639.2486666666667,731.6663566666666
204,3,left_hand,890.6212333333333,647.5276766666667
204,3,right_hand,971.4262533333334,636.0147533333333
205,1,left_hand,643.6763500000001,748.0918500000001
205,1,right_hand,639.2727,731.6961833333334
205,3,left_hand,890.61825,647.5345033333333
205,3,right_hand,971.4013766666667,635.9811433333333
206,1,left_hand,640.7951866666666,737.4503333333333
206,1,right_hand,644.7388533333333,727.2106066666665
206,3,left_hand,891.4277333333333,650.4325166666666
206,3,right_hand,971.3235966666666,634.5025666666667
207,1,left_hand,640.7555133333334,737.4553999999999
207,1,right_hand,644.6936999999999,727.2923999999999
207,3,left_hand,891.4124666666667,650.45116
207,3,right_hand,971.3209200000001,634.5009799999999
208,1,left_hand,635.3121433333332,734.8326700000001
208,1,right_hand,649.8438766666667,724.8044466666666
208,3,left_hand,891.52822,654.57957
208,3,right_hand,973.46589,638.4408833333333
209,1,left_hand,635.37368,734.81182
209,1,right_hand,649.8118033333334,724.6481833333333
209,3,left_hand,891.5645466666666,654.5079333333334
209,3,right_hand,973.44301,638.4543366666667
210,1,left_hand,635.4888533333333,734.7779133333333
210,1,right_hand,650.1257899999999,724.5444766666666
210,3,left_hand,891.5811333333332,654.4545133333332
210,3,right_hand,973.4558499999999,638.4784000000001
211,1,left_hand,633.6622566666666,728.80719
211,1,right_hand,654.5306999999999,718.8709466666668
211,3,left_hand,889.7499066666666,661.38087
211,3,right_hand,975.6488666666668,643.7165666666666
212,1,left_hand,633.6533366666666,728.7486133333333
212,1,right_hand,654.5866299999999,718.71188
212,3,left_hand,889.7527533333333,661.39822
212,3,right_hand,975.6817933333333,643.7540066666667
213,1,left_hand,630.2315666666667,724.4485466666665
213,1,right_hand,671.21538,710.1086166666668
213,3,left_hand,888.26494,666.2409666666667
213,3,right_hand,979.2912466666667,648.5792433333332
214,1,left_hand,630.25085,724.3820233333332
214,1,right_hand,671.2781333333334,710.0335666666666
214,3,left_hand,888.23771,666.2535233333333
214,3,right_hand,979.3092566666668,648.6157966666666
215,1,left_hand,627.0824000000001,718.6297633333334
215,1,right_hand,700.0630333333334,677.85906
215,3,left_hand,884.7057566666666,667.8386833333334
215,3,right_hand,980.8291833333333,650.2571866666667
216,1,left_hand,627.1084333333334,718.5837166666666
216,1,right_hand,700.42578,677.9107833333333
216,3,left_hand,884.7445366666667,667.7935233333334
216,3,right_hand,980.7897200000001,650.1688433333334
217,1,left_hand,627.08205,718.5838833333333
217,1,right_hand,700.3862333333333,677.8793266666667
217,3,left_hand,884.7488800000001,667.7838366666666
217,3,right_hand,980.7903499999999,650.1531333333334
218,1,left_hand,629.60405,709.8560666666667
218,1,right_hand,712.7958166666667,667.90404
218,3,left_hand,879.3462333333333,665.5557
218,3,right_hand,979.3572666666668,650.9585166666667
219,1,left_hand,629.5175233333333,710.01368
219,1,right_hand,712.88969,667.91708
219,3,left_hand,879.3547766666667,665.65746
219,3,right_hand,979.3471499999999,650.96434
220,1,left_hand,635.4802333333333,702.0769333333334
220,1,right_hand,723.3156666666667,658.6624666666667
220,3,left_hand,871.8150666666667,661.2016766666667
220,3,right_hand,978.8543333333333,655.5424333333333
221,1,left_hand,635.4866833333334,702.0572400000001
221,1,right_hand,723.2408533333333,658.6224833333332
221,3,left_hand,871.8031566666667,661.21009
221,3,right_hand,978.8546066666667,655.5081333333334
222,1,left_hand,635.4728866666666,702.0655
222,1,right_hand,723.3508133333333,658.65682
222,3,left_hand,871.8246466666668,661.1925
222,3,right_hand,978.8438300000001,655.5051266666666
223,1,left_hand,642.19563,693.3500566666667
223,1,right_hand,731.6564166666667,652.0807366666667
223,3,left_hand,864.6455333333333,657.5151666666667
223,3,right_hand,973.9782833333334,659.0529333333334
224,1,left_hand,642.2552666666667,693.2886666666667
224,1,right_hand,731.65052,651.9987566666667
224,3,left_hand,864.6220433333334,657.467
224,3,right_hand,973.9914833333332,658.9688333333334
225,1,left_hand,651.6251933333334,683.1761166666666
225,1,right_hand,739.7484933333334,648.3846233333333
225,3,left_hand,856.0226233333333,659.62038
225,3,right_hand,966.7649000000001,659.9741333333334
226,1,left_hand,651.6412133333333,683.3880333333333
226,1,right_hand,739.7202633333333,648.2990633333334
226,3,left_hand,856.02225,659.5791366666666
226,3,right_hand,966.7682833333333,659.98068
227,1,left_hand,656.1811666666666,678.9944333333333
227,1,right_hand,751.4072499999999,645.2373466666667
227,3,left_hand,854.9445566666667,663.02257
227,3,right_hand,960.0939766666667,662.88423
228,1,left_hand,656.1932500000001,678.9902333333333
228,1,right_hand,751.3780666666667,645.2364866666667
228,3,left_hand,854.9106333333334,663.0610666666666
228,3,right_hand,960.1029166666667,662.9555666666666
229,1,left_hand,656.1966566666666,678.9997466666667
229,1,right_hand,751.3830066666666,645.2333366666667
229,3,left_hand,854.9078466666666,663.0798333333332
229,3,right_hand,959.9286333333333,662.81162
230,1,left_hand,661.6200233333334,672.2375166666666
230,1,right_hand,752.7585766666667,641.7381
230,3,left_hand,852.36504,669.6976966666667
230,3,right_hand,955.4122000000001,667.5117666666666
231,1,left_hand,661.6422333333334,672.19962
231,1,right_hand,752.7015500000001,641.7233866666667
231,3,left_hand,852.3710833333334,669.69652
231,3,right_hand,955.4354,667.5416433333334
232,1,left_hand,664.2786000000001,668.3972766666667
232,1,right_hand,757.8677033333333,638.59879
232,3,left_hand,849.1778366666666,689.0851066666668
232,3,right_hand,950.1490533333334,671.08215
233,1,left_hand,664.3233666666666,668.3498166666667
233,1,right_hand,757.8899633333334,638.5935733333333
233,3,left_hand,849.2156466666665,689.0629133333333
233,3,right_hand,950.1362566666667,671.0988833333334
234,1,left_hand,664.3326466666666,668.32209
234,1,right_hand,757.85532,638.6037766666667
234,3,left_hand,849.1668766666667,689.1015899999999
234,3,right_hand,950.1442000000001,671.0555833333334
235,1,left_hand,665.2665699999999,662.22545
235,1,right_hand,763.9691900000001,639.4137000000001
235,3,left_hand,852.2115933333334,687.6399333333334
235,3,right_hand,946.3612233333333,675.7711666666668
236,1,left_hand,665.2721233333333,662.21638
236,1,right_hand,763.9957800000001,639.4229
236,3,left_hand,852.2522133333333,687.5340433333334
236,3,right_hand,946.3427,675.7599533333333
237,1,left_hand,671.6043000000001,656.8110666666668
237,1,right_hand,768.1482,639.05911
237,3,left_hand,853.2084799999999,683.0909
237,3,right_hand,942.5543333333334,682.1594
238,1,left_hand,671.5985833333334,656.7653333333334
238,1,right_hand,768.1168766666666,639.0337533333333
238,3,left_hand,853.2571866666667,683.0371366666667
